Position	Number_Covered_Samples	Avg_Depth	Upper_SE	Lower_SE
13584	21	3.258426966	5.787723756	0.729130177
13585	21	3.292134831	5.832541197	0.751728466
13586	21	3.280898876	5.822345979	0.739451773
13587	21	3.269662921	5.786259291	0.753066551
13588	21	3.269662921	5.786259291	0.753066551
13589	21	3.258426966	5.772293167	0.744560765
13590	21	3.292134831	5.865205097	0.719064566
13591	21	3.280898876	5.854627969	0.707169784
13592	21	3.280898876	5.854627969	0.707169784
13593	20	3.247191011	5.845614285	0.648767738
13594	20	3.258426966	5.858400962	0.658452971
13595	20	3.247191011	5.816968756	0.677413266
13596	20	3.269662921	5.858750003	0.68057584
13597	20	3.269662921	5.858750003	0.68057584
13598	20	3.314606742	5.934965889	0.694247594
13599	20	3.303370787	5.914227141	0.692514432
13600	20	3.280898876	5.890513362	0.671284391
13601	20	3.280898876	5.890513362	0.671284391
13602	20	3.280898876	5.915486397	0.646311356
13603	20	3.269662921	5.894063846	0.645261996
13604	19	3.258426966	5.883104164	0.633749769
13605	19	3.280898876	5.926270705	0.635527048
13606	19	3.292134831	5.964707957	0.619561706
13607	19	3.292134831	5.964707957	0.619561706
13608	19	3.303370787	6.010590265	0.596151308
13609	19	3.359550562	6.135940931	0.583160193
13610	19	3.348314607	6.099243993	0.59738522
13611	19	3.337078652	6.08415631	0.590000993
13612	19	3.348314607	6.10647903	0.590150183
13613	19	3.348314607	6.10647903	0.590150183
13614	19	3.382022472	6.202249243	0.5617957
13615	19	3.393258427	6.238981904	0.54753495
13616	19	3.393258427	6.238981904	0.54753495
13617	19	3.393258427	6.238981904	0.54753495
13618	19	3.393258427	6.238981904	0.54753495
13619	19	3.393258427	6.238981904	0.54753495
13620	19	3.337078652	6.149365655	0.524791648
13621	19	3.303370787	6.100926777	0.505814796
13622	19	3.269662921	6.021855647	0.517470196
13623	19	3.269662921	6.000045551	0.539280291
13624	19	3.247191011	5.927238565	0.567143457
13625	19	3.280898876	5.969681316	0.592116437
13626	19	3.269662921	5.969988692	0.569337151
13627	19	3.269662921	5.984359633	0.554966209
13628	18	3.247191011	5.951561276	0.542820747
13629	18	3.213483146	5.888281658	0.538684634
13630	18	3.191011236	5.862403117	0.519619355
13631	18	3.202247191	5.875167407	0.529326975
13632	18	3.101123596	5.684442524	0.517804667
13633	18	3.101123596	5.684442524	0.517804667
13634	18	3.078651685	5.661301847	0.496001524
13635	18	3.078651685	5.661301847	0.496001524
13636	18	3.06741573	5.624427234	0.510404227
13637	18	3.056179775	5.61377086	0.49858869
13638	17	3.02247191	5.579921239	0.465022581
13639	17	3.011235955	5.543145202	0.479326708
13640	17	2.943820225	5.425326092	0.462314358
13641	17	2.95505618	5.442501999	0.467610361
13642	17	2.943820225	5.430674402	0.456966047
13643	17	2.943820225	5.456867645	0.430772804
13644	17	2.966292135	5.513505927	0.419078343
13645	17	2.988764045	5.56378544	0.41374265
13646	17	2.988764045	5.56378544	0.41374265
13647	17	2.966292135	5.540928392	0.391655877
13648	17	2.966292135	5.540928392	0.391655877
13649	17	2.921348315	5.449780713	0.392915916
13650	17	2.921348315	5.449780713	0.392915916
13651	17	2.91011236	5.428923755	0.391300964
13652	17	2.93258427	5.45220834	0.412960199
13653	17	2.887640449	5.425518733	0.349762165
13654	17	2.887640449	5.450450191	0.324830707
13655	17	2.898876404	5.488066445	0.309686364
13656	17	2.91011236	5.50061992	0.319604799
13657	17	2.898876404	5.481827946	0.315924863
13658	17	2.91011236	5.493282688	0.326942031
13659	17	2.898876404	5.438850403	0.358902406
13660	17	2.898876404	5.457834615	0.339918194
13661	17	2.93258427	5.524980479	0.34018806
13662	17	2.93258427	5.552292247	0.312876293
13663	17	2.93258427	5.552292247	0.312876293
13664	17	2.921348315	5.534319387	0.308377242
13665	16	2.865168539	5.427516403	0.302820675
13666	16	2.876404494	5.438244612	0.314564376
13667	16	2.876404494	5.444164836	0.308644153
13668	16	2.898876404	5.520122512	0.277630297
13669	16	2.898876404	5.520122512	0.277630297
13670	16	2.898876404	5.520122512	0.277630297
13671	17	2.865168539	5.477037559	0.253299519
13672	17	2.921348315	5.564292467	0.278404162
13673	17	2.921348315	5.539761609	0.30293502
13674	17	2.921348315	5.539761609	0.30293502
13675	17	2.943820225	5.564456071	0.323184379
13676	17	2.95505618	5.57480486	0.3353075
13677	16	2.97752809	5.604536194	0.350519986
13678	16	2.966292135	5.566602408	0.365981861
13679	16	2.921348315	5.483708663	0.358987966
13680	16	2.91011236	5.49181274	0.328411979
13681	16	2.898876404	5.487333285	0.310419524
13682	16	2.887640449	5.449339047	0.325941852
13683	16	2.853932584	5.391104908	0.316760261
13684	16	2.876404494	5.447119834	0.305689154
13685	16	2.91011236	5.509762339	0.31046238
13686	17	2.93258427	5.560972075	0.304196465
13687	17	2.943820225	5.599350405	0.288290044
13688	16	2.808988764	5.436682751	0.181294777
13689	16	2.831460674	5.474408862	0.188512487
13690	15	2.797752809	5.415062268	0.18044335
13691	15	2.786516854	5.376962671	0.196071037
13692	15	2.775280899	5.358492506	0.192069291
13693	15	2.786516854	5.37842766	0.194606048
13694	15	2.808988764	5.411278915	0.206698613
13695	15	2.820224719	5.42968393	0.210765508
13696	15	2.752808989	5.353057751	0.152560226
13697	15	2.752808989	5.353057751	0.152560226
13698	15	2.752808989	5.353057751	0.152560226
13699	15	2.764044944	5.391069284	0.137020604
13700	14	2.629213483	5.216327069	0.042099897
13701	14	2.640449438	5.227146709	0.053752167
13702	15	2.651685393	5.2368611	0.066509686
13703	15	2.651685393	5.2368611	0.066509686
13704	15	2.662921348	5.253173692	0.072669005
13705	14	2.651685393	5.241995369	0.061375418
13706	14	2.640449438	5.222005256	0.058893621
13707	14	2.629213483	5.228769121	0.029657845
13708	14	2.629213483	5.249133108	0.009293858
13709	14	2.629213483	5.249133108	0.009293858
13710	14	2.629213483	5.257812238	0.000614729
13711	14	2.606741573	5.228919071	-0.015435925
13712	14	2.629213483	5.259616785	-0.001189819
13713	15	2.662921348	5.320089313	0.005753384
13714	15	2.651685393	5.302831137	0.00053965
13715	15	2.662921348	5.341432691	-0.015589995
13716	15	2.640449438	5.264301795	0.016597081
13717	15	2.651685393	5.2751232	0.028247586
13718	16	2.674157303	5.324828402	0.023486205
13719	17	2.707865169	5.388592991	0.027137346
13720	16	2.741573034	5.48505009	-0.001904023
13721	16	2.752808989	5.502074998	0.00354298
13722	16	2.741573034	5.463518825	0.019627243
13723	16	2.730337079	5.425033887	0.035640271
13724	16	2.741573034	5.435482273	0.047663794
13725	16	2.741573034	5.435482273	0.047663794
13726	16	2.719101124	5.376999343	0.061202905
13727	16	2.730337079	5.415508255	0.045165902
13728	16	2.719101124	5.417396446	0.020805801
13729	16	2.707865169	5.402716297	0.01301404
13730	17	2.719101124	5.413877071	0.024325176
13731	17	2.730337079	5.425386041	0.035288116
13732	17	2.741573034	5.437243101	0.045902967
13733	17	2.719101124	5.405411761	0.032790486
13734	17	2.820224719	5.563713436	0.076736003
13735	17	2.797752809	5.512594849	0.082910769
13736	16	2.764044944	5.500766383	0.027323505
13737	16	2.764044944	5.500766383	0.027323505
13738	17	2.820224719	5.587478588	0.05297085
13739	17	2.831460674	5.582781525	0.080139823
13740	17	2.820224719	5.543924957	0.096524481
13741	17	2.820224719	5.544970039	0.0954794
13742	17	2.797752809	5.519228467	0.076277151
13743	17	2.797752809	5.514691426	0.080814192
13744	17	2.808988764	5.53523642	0.082741108
13745	17	2.808988764	5.53523642	0.082741108
13746	17	2.820224719	5.54601472	0.094434718
13747	17	2.831460674	5.560964463	0.101956886
13748	17	2.820224719	5.550537052	0.089912386
13749	17	2.853932584	5.588755873	0.119109296
13750	17	2.831460674	5.511492313	0.151429035
13751	17	2.842696629	5.550089407	0.135303851
13752	17	2.853932584	5.588755873	0.119109296
13753	17	2.876404494	5.610974336	0.141834652
13754	17	2.865168539	5.596047102	0.134289977
13755	17	2.887640449	5.654165949	0.12111495
13756	17	2.887640449	5.654508961	0.120771937
13757	17	2.887640449	5.654508961	0.120771937
13758	17	2.887640449	5.654508961	0.120771937
13759	17	2.865168539	5.656539152	0.073797927
13760	17	2.887640449	5.705824784	0.069456115
13761	17	2.898876404	5.725334811	0.072417998
13762	17	2.887640449	5.686564456	0.088716443
13763	17	2.842696629	5.585264048	0.10012921
13764	17	2.842696629	5.586993655	0.098399603
13765	17	2.831460674	5.57622004	0.086701309
13766	17	2.853932584	5.599492118	0.108373051
13767	17	2.865168539	5.638119425	0.092217654
13768	17	2.876404494	5.672744332	0.080064656
13769	18	2.943820225	5.809066288	0.078574161
13770	18	2.95505618	5.829082728	0.081029631
13771	18	2.966292135	5.849397907	0.083186363
13772	18	2.966292135	5.818621479	0.11396279
13773	18	2.95505618	5.806540528	0.103571832
13774	18	2.95505618	5.806540528	0.103571832
13775	18	2.95505618	5.780125934	0.129986426
13776	18	2.95505618	5.780125934	0.129986426
13777	18	2.966292135	5.818621479	0.11396279
13778	18	2.97752809	5.830033132	0.125023048
13779	18	2.988764045	5.868591116	0.108936973
13780	18	3.011235955	5.864578217	0.157893693
13781	18	3.011235955	5.864578217	0.157893693
13782	18	2.988764045	5.838445396	0.139082694
13783	18	2.97752809	5.799931832	0.155124348
13784	18	2.988764045	5.862983514	0.114544576
13785	18	2.95505618	5.789851023	0.120261337
13786	18	2.93258427	5.738741166	0.126427374
13787	18	2.943820225	5.750843359	0.13679709
13788	18	2.95505618	5.78951623	0.120596129
13789	18	3.02247191	5.865646254	0.179297566
13790	18	3.033707865	5.881708634	0.185707096
13791	18	3.056179775	5.91080729	0.201552261
13792	18	3.056179775	5.91080729	0.201552261
13793	18	3.04494382	5.89875691	0.19113073
13794	18	3.02247191	5.869315533	0.175628287
13795	18	3.02247191	5.874644239	0.170299582
13796	18	2.988764045	5.784314435	0.193213655
13797	18	2.97752809	5.745953113	0.209103066
13798	18	2.988764045	5.760791885	0.216736204
13799	18	3.011235955	5.811196007	0.211275903
13800	18	3.02247191	5.849579127	0.195364694
13801	18	3.04494382	5.874041804	0.215845837
13802	18	3.056179775	5.887105165	0.225254386
13803	18	3.06741573	5.925511285	0.209320175
13804	18	3.04494382	5.901748218	0.188139422
13805	18	3.056179775	5.914461865	0.197897685
13806	18	3.056179775	5.914461865	0.197897685
13807	18	3.056179775	5.914461865	0.197897685
13808	18	3.056179775	5.914461865	0.197897685
13809	18	3.056179775	5.914461865	0.197897685
13810	18	3.06741573	5.952939282	0.181892178
13811	18	3.078651685	5.966288211	0.19101516
13812	18	3.06741573	5.899828549	0.235002912
13813	18	3.101123596	5.951987123	0.250260068
13814	18	3.101123596	5.955978958	0.246268233
13815	18	3.123595506	6.011756341	0.23543467
13816	18	3.123595506	6.058044752	0.189146259
13817	18	3.112359551	6.018411723	0.206307378
13818	18	3.112359551	6.018411723	0.206307378
13819	18	3.078651685	5.974164986	0.183138385
13820	18	3.06741573	5.954254532	0.180576929
13821	18	3.056179775	5.941559205	0.170800346
13822	18	3.056179775	5.949114098	0.163245452
13823	18	3.02247191	5.878966493	0.165977328
13824	18	3.04494382	5.937730704	0.152156937
13825	18	3.056179775	5.970358997	0.142000553
13826	18	3.04494382	5.958325266	0.131562375
13827	18	3.04494382	5.958325266	0.131562375
13828	18	3.06741573	6.008964004	0.125867456
13829	18	3.06741573	6.008964004	0.125867456
13830	18	3.06741573	6.008964004	0.125867456
13831	18	3.06741573	6.008964004	0.125867456
13832	18	3.02247191	5.907725688	0.137218132
13833	18	3.011235955	5.893039575	0.129432335
13834	18	2.988764045	5.841441036	0.136087054
13835	18	3	5.858826703	0.141173297
13836	18	2.988764045	5.820405004	0.157123086
13837	18	2.988764045	5.767288977	0.210239113
13838	18	2.97752809	5.755534889	0.199521291
13839	18	2.93258427	5.679956914	0.185211625
13840	18	2.887640449	5.60222325	0.173057649
13841	18	2.876404494	5.55097178	0.201837209
13842	18	2.865168539	5.530626344	0.199710734
13843	18	2.842696629	5.505200459	0.1801928
13844	18	2.808988764	5.390408272	0.227569256
13845	18	2.797752809	5.380018971	0.215486647
13846	18	2.786516854	5.361898487	0.21113522
13847	18	2.797752809	5.400153592	0.195352026
13848	18	2.786516854	5.388294759	0.184738949
13849	18	2.797752809	5.399788898	0.19571672
13850	18	2.797752809	5.399788898	0.19571672
13851	18	2.775280899	5.350028977	0.200532821
13852	18	2.775280899	5.350028977	0.200532821
13853	18	2.764044944	5.329661614	0.198428274
13854	18	2.775280899	5.37789064	0.172671157
13855	18	2.764044944	5.364564344	0.163525544
13856	18	2.764044944	5.364564344	0.163525544
13857	18	2.752808989	5.326277057	0.179340921
13858	18	2.752808989	5.326277057	0.179340921
13859	18	2.674157303	5.210665508	0.137649099
13860	18	2.640449438	5.119999395	0.160899481
13861	18	2.651685393	5.130796671	0.172574116
13862	18	2.674157303	5.179419346	0.16889526
13863	18	2.651685393	5.143777994	0.159592792
13864	18	2.640449438	5.105412539	0.175486338
13865	18	2.617977528	5.050096269	0.185858787
13866	18	2.662921348	5.103002036	0.22284066
13867	18	2.662921348	5.078375399	0.247467298
13868	18	2.662921348	5.055875781	0.269966915
13869	18	2.674157303	5.073382055	0.274932552
13870	18	2.674157303	5.073382055	0.274932552
13871	18	2.651685393	5.035961586	0.267409201
13872	18	2.617977528	4.965108649	0.270846408
13873	18	2.617977528	4.966725406	0.269229651
13874	18	2.617977528	4.966725406	0.269229651
13875	18	2.651685393	5.031977965	0.271392822
13876	19	2.662921348	5.043151203	0.282691494
13877	19	2.674157303	5.054718643	0.293595964
13878	19	2.696629213	5.106364113	0.286894314
13879	19	2.685393258	5.068273704	0.302512813
13880	19	2.685393258	5.068273704	0.302512813
13881	19	2.685393258	5.068273704	0.302512813
13882	18	2.595505618	4.912201091	0.278810145
13883	18	2.573033708	4.88979822	0.256269195
13884	18	2.573033708	4.88979822	0.256269195
13885	18	2.595505618	4.918746091	0.272265145
13886	18	2.595505618	4.918746091	0.272265145
13887	17	2.561797753	4.876540858	0.247054647
13888	17	2.528089888	4.842888271	0.213291504
13889	17	2.528089888	4.843298211	0.212881564
13890	17	2.561797753	4.851809591	0.271785914
13891	17	2.584269663	4.90182108	0.266718246
13892	17	2.573033708	4.888159128	0.257908288
13893	16	2.561797753	4.876950808	0.246644698
13894	16	2.550561798	4.83893868	0.262184915
13895	16	2.539325843	4.818163159	0.260488526
13896	16	2.516853933	4.742198206	0.291509659
13897	16	2.505617978	4.751766152	0.259469803
13898	17	2.550561798	4.806780079	0.294343517
13899	17	2.550561798	4.812241536	0.288882059
13900	17	2.584269663	4.880428921	0.288110405
13901	17	2.573033708	4.862603152	0.283464263
13902	17	2.561797753	4.826389278	0.297206228
13903	17	2.539325843	4.79808532	0.280566365
13904	17	2.539325843	4.79808532	0.280566365
13905	17	2.539325843	4.79808532	0.280566365
13906	17	2.528089888	4.760237477	0.295942298
13907	17	2.528089888	4.760237477	0.295942298
13908	17	2.516853933	4.725503794	0.308204071
13909	17	2.494382022	4.675363916	0.313400129
13910	17	2.471910112	4.600466717	0.343353508
13911	17	2.460674157	4.529526522	0.391821792
13912	17	2.460674157	4.530902208	0.390446107
13913	17	2.483146067	4.582984716	0.383307418
13914	17	2.494382022	4.600092826	0.388671219
13915	17	2.494382022	4.600092826	0.388671219
13916	17	2.505617978	4.611779417	0.399456538
13917	17	2.528089888	4.644125935	0.41205384
13918	17	2.528089888	4.629273785	0.42690599
13919	19	2.606741573	4.760794241	0.452688905
13920	19	2.595505618	4.750043354	0.440967882
13921	19	2.651685393	4.81254871	0.490822076
13922	18	2.640449438	4.801376904	0.479521972
13923	18	2.640449438	4.801376904	0.479521972
13924	18	2.651685393	4.796679897	0.50669089
13925	18	2.662921348	4.835541506	0.490301191
13926	18	2.640449438	4.813202106	0.467696771
13927	18	2.629213483	4.795463633	0.462963333
13928	18	2.606741573	4.77309509	0.440388056
13929	18	2.606741573	4.765195449	0.448287697
13930	18	2.651685393	4.866766258	0.436604528
13931	18	2.674157303	4.89508889	0.453225716
13932	18	2.707865169	4.967946072	0.447784266
13933	18	2.719101124	4.982868494	0.455333754
13934	18	2.741573034	5.033479216	0.449666852
13935	18	2.730337079	4.998198719	0.462475438
13936	18	2.730337079	4.998198719	0.462475438
13937	18	2.707865169	4.972979288	0.442751049
13938	18	2.707865169	4.948547341	0.467182996
13939	17	2.707865169	4.974235845	0.441494492
13940	17	2.719101124	4.995827159	0.442375088
13941	17	2.707865169	4.940060528	0.475669809
13942	17	2.685393258	4.869623988	0.501162529
13943	17	2.674157303	4.833559477	0.51475513
13944	17	2.685393258	4.848229526	0.522556991
13945	17	2.685393258	4.848229526	0.522556991
13946	17	2.707865169	4.902761079	0.512969258
13947	17	2.719101124	4.915201516	0.523000731
13948	17	2.719101124	4.915201516	0.523000731
13949	17	2.707865169	4.879287463	0.536442874
13950	17	2.730337079	4.912032665	0.548641493
13951	17	2.674157303	4.816351231	0.531963376
13952	17	2.752808989	4.899209862	0.606408115
13953	19	2.786516854	4.936094817	0.636938891
13954	19	2.775280899	4.92144827	0.629113528
13955	19	2.797752809	4.947643263	0.647862355
13956	19	2.797752809	4.947643263	0.647862355
13957	20	2.797752809	4.923672771	0.671832847
13958	20	2.808988764	4.9419042	0.676073328
13959	20	2.820224719	4.976894469	0.66355497
13960	20	2.842696629	5.010049106	0.675344152
13961	20	2.808988764	4.929409381	0.688568147
13962	20	2.831460674	4.977841676	0.685079672
13963	19	2.808988764	4.943683204	0.674294324
13964	20	2.797752809	4.887201483	0.708304135
13965	20	2.842696629	4.97740106	0.707992199
13966	20	2.853932584	4.988037519	0.719827649
13967	20	2.887640449	5.037203531	0.738077368
13968	20	2.887640449	5.017689369	0.75759153
13969	20	2.876404494	4.983330277	0.769478712
13970	20	2.876404494	4.959776525	0.793032463
13971	20	2.898876404	5.020267348	0.777485461
13972	20	2.898876404	5.017133558	0.780619251
13973	20	2.91011236	5.051803487	0.768421232
13974	20	2.93258427	5.102080742	0.763087797
13975	20	2.921348315	5.090156579	0.75254005
13976	20	2.921348315	5.11322526	0.729471369
13977	20	2.921348315	5.11322526	0.729471369
13978	20	2.93258427	5.123410166	0.741758374
13979	20	2.921348315	5.111925972	0.730770657
13980	20	2.93258427	5.127305281	0.737863258
13981	20	2.95505618	5.136380284	0.773732076
13982	20	2.966292135	5.155233637	0.777350632
13983	20	2.966292135	5.155233637	0.777350632
13984	20	2.966292135	5.155233637	0.777350632
13985	20	2.943820225	5.125774833	0.761865616
13986	20	2.921348315	5.095401114	0.747295515
13987	20	2.921348315	5.095401114	0.747295515
13988	20	2.921348315	5.092343342	0.750353288
13989	20	2.93258427	5.127305281	0.737863258
13990	20	2.93258427	5.127305281	0.737863258
13991	20	2.898876404	5.063225691	0.734527118
13992	20	2.887640449	5.045135726	0.730145173
13993	20	2.921348315	5.106286796	0.736409833
13994	20	2.921348315	5.106286796	0.736409833
13995	20	2.93258427	5.141528611	0.723639928
13996	20	2.93258427	5.141528611	0.723639928
13997	20	2.887640449	5.077010587	0.698270312
13998	20	2.898876404	5.091541307	0.706211502
13999	20	2.887640449	5.077010587	0.698270312
14000	20	2.887640449	5.077010587	0.698270312
14001	19	2.876404494	5.065940219	0.68686877
14002	19	2.876404494	5.076749304	0.676059685
14003	19	2.876404494	5.094790006	0.658018983
14004	18	2.842696629	5.063681028	0.62171223
14005	18	2.797752809	5.000838794	0.594666824
14006	18	2.775280899	4.948691089	0.601870709
14007	18	2.786516854	4.963294952	0.609738755
14008	18	2.764044944	4.931451539	0.596638349
14009	18	2.775280899	4.942131493	0.608430305
14010	18	2.775280899	4.942131493	0.608430305
14011	18	2.786516854	4.960241014	0.612792694
14012	18	2.764044944	4.908119591	0.619970297
14013	18	2.764044944	4.908119591	0.619970297
14014	17	2.752808989	4.896998018	0.60861996
14015	17	2.707865169	4.819462094	0.596268243
14016	17	2.707865169	4.819462094	0.596268243
14017	18	2.820224719	4.887932559	0.752516879
14018	18	2.797752809	4.854701053	0.740804565
14019	18	2.797752809	4.840813104	0.754692514
14020	18	2.775280899	4.800881575	0.749680223
14021	18	2.752808989	4.754149338	0.75146864
14022	18	2.741573034	4.719180472	0.763965595
14023	17	2.674157303	4.639850505	0.708464102
14024	18	2.719101124	4.695489618	0.742712629
14025	18	2.707865169	4.679548824	0.736181513
14026	18	2.662921348	4.570381658	0.755461039
14027	18	2.674157303	4.591953809	0.756360797
14028	18	2.674157303	4.570556106	0.777758501
14029	18	2.662921348	4.556900807	0.768941889
14030	18	2.629213483	4.489542035	0.768884931
14031	18	2.617977528	4.477858945	0.758096111
14032	18	2.617977528	4.477858945	0.758096111
14033	18	2.629213483	4.512358031	0.746068935
14034	18	2.617977528	4.477858945	0.758096111
14035	16	2.584269663	4.436636887	0.731902439
14036	16	2.561797753	4.388964524	0.734630981
14037	16	2.539325843	4.357694326	0.720957359
14038	16	2.539325843	4.337224899	0.741426786
14039	16	2.516853933	4.285513409	0.748194456
14040	16	2.494382022	4.239822554	0.748941491
14041	17	2.516853933	4.268800738	0.764907127
14042	16	2.449438202	4.18390899	0.714967414
14043	16	2.438202247	4.166063931	0.710340563
14044	16	2.404494382	4.123967498	0.685021266
14045	16	2.415730337	4.1341489	0.697311774
14046	16	2.404494382	4.122310939	0.686677825
14047	16	2.393258427	4.106593654	0.6799232
14048	17	2.382022472	4.111284461	0.652760483
14049	17	2.359550562	4.143774467	0.575326656
14050	17	2.325842697	4.100214366	0.551471027
14051	17	2.303370787	4.051680233	0.55506134
14052	17	2.337078652	4.094882958	0.579274346
14053	17	2.314606742	4.043369193	0.585844291
14054	17	2.314606742	4.043369193	0.585844291
14055	17	2.337078652	4.113144187	0.561013117
14056	17	2.348314607	4.123929803	0.57269941
14057	17	2.348314607	4.123929803	0.57269941
14058	17	2.337078652	4.11367844	0.560478863
14059	17	2.337078652	4.11367844	0.560478863
14060	17	2.337078652	4.125922232	0.548235072
14061	16	2.337078652	4.150161784	0.523995519
14062	16	2.348314607	4.169314158	0.527315055
14063	16	2.348314607	4.169314158	0.527315055
14064	16	2.337078652	4.146494104	0.5276632
14065	15	2.359550562	4.198259188	0.520841936
14066	15	2.359550562	4.198259188	0.520841936
14067	15	2.359550562	4.202383599	0.516717525
14068	15	2.348314607	4.144124794	0.55250442
14069	16	2.325842697	4.113004522	0.538680871
14070	16	2.325842697	4.113004522	0.538680871
14071	16	2.359550562	4.174884786	0.544216338
14072	16	2.382022472	4.216731092	0.547313851
14073	17	2.348314607	4.149928463	0.54670075
14074	17	2.348314607	4.149928463	0.54670075
14075	17	2.337078652	4.151208331	0.522948973
14076	17	2.280898876	4.051637099	0.510160654
14077	15	2.224719101	4.001216854	0.448221349
14078	14	2.179775281	3.88419383	0.475356732
14079	14	2.157303371	3.837799534	0.476807208
14080	15	2.202247191	3.907566384	0.496927998
14081	15	2.235955056	4.016865015	0.455045098
14082	15	2.247191011	4.053633903	0.44074812
14083	15	2.247191011	4.053633903	0.44074812
14084	16	2.258426966	4.064999714	0.451854218
14085	16	2.235955056	4.037527482	0.43438263
14086	16	2.247191011	4.08849585	0.405886173
14087	16	2.280898876	4.174399727	0.387398026
14088	16	2.269662921	4.16054336	0.378782483
14089	16	2.258426966	4.14365977	0.373194163
14090	16	2.235955056	4.090991349	0.380918763
14091	17	2.269662921	4.123543473	0.41578237
14092	17	2.258426966	4.102948808	0.413905124
14093	17	2.258426966	4.102948808	0.413905124
14094	17	2.292134831	4.171657644	0.412612019
14095	17	2.303370787	4.192061947	0.414679626
14096	17	2.325842697	4.267735227	0.383950166
14097	17	2.314606742	4.255433714	0.37377977
14098	17	2.325842697	4.265779424	0.385905969
14099	17	2.303370787	4.238717921	0.368023652
14100	17	2.303370787	4.238717921	0.368023652
14101	18	2.314606742	4.250047537	0.379165946
14102	18	2.337078652	4.27269023	0.401467073
14103	18	2.314606742	4.223882996	0.405330487
14104	19	2.337078652	4.245533754	0.428623549
14105	19	2.337078652	4.253473512	0.420683792
14106	20	2.359550562	4.325954255	0.393146869
14107	20	2.404494382	4.374982486	0.434006278
14108	20	2.404494382	4.374982486	0.434006278
14109	20	2.404494382	4.399393522	0.409595242
14110	20	2.393258427	4.362734344	0.42378251
14111	20	2.393258427	4.362734344	0.42378251
14112	20	2.393258427	4.362734344	0.42378251
14113	20	2.382022472	4.342267272	0.421777672
14114	20	2.483146067	4.449484688	0.516807447
14115	19	2.505617978	4.477745047	0.533490908
14116	19	2.528089888	4.511716307	0.544463468
14117	19	2.528089888	4.511716307	0.544463468
14118	19	2.516853933	4.474001121	0.559706744
14119	19	2.516853933	4.474001121	0.559706744
14120	19	2.539325843	4.526759862	0.551891823
14121	19	2.539325843	4.526759862	0.551891823
14122	19	2.595505618	4.608400916	0.58261032
14123	19	2.595505618	4.606042203	0.584969033
14124	19	2.595505618	4.613580379	0.577430857
14125	19	2.584269663	4.600975462	0.567563864
14126	19	2.561797753	4.542007765	0.581587741
14127	19	2.573033708	4.554648657	0.591418759
14128	19	2.561797753	4.51741338	0.606182125
14129	19	2.561797753	4.51741338	0.606182125
14130	19	2.595505618	4.579911337	0.611099899
14131	19	2.606741573	4.59539849	0.618084656
14132	20	2.617977528	4.606580825	0.629374231
14133	20	2.629213483	4.643834984	0.614591982
14134	20	2.617977528	4.631714932	0.604240124
14135	20	2.629213483	4.659787933	0.598639033
14136	20	2.674157303	4.757964333	0.590350273
14137	20	2.696629213	4.832891546	0.560366881
14138	20	2.696629213	4.83377984	0.559478587
14139	20	2.707865169	4.844037653	0.571692684
14140	20	2.707865169	4.844037653	0.571692684
14141	20	2.730337079	4.89500165	0.565672508
14142	20	2.730337079	4.89500165	0.565672508
14143	20	2.752808989	4.924265657	0.581352321
14144	20	2.820224719	4.991367089	0.649082349
14145	20	2.820224719	5.001397279	0.639052159
14146	20	2.808988764	4.964036198	0.65394133
14147	20	2.808988764	4.985507224	0.632470304
14148	19	2.797752809	4.974403542	0.621102076
14149	19	2.775280899	4.920563709	0.629998089
14150	19	2.786516854	4.934769946	0.638263762
14151	19	2.797752809	4.972222467	0.623283151
14152	19	2.808988764	4.987250617	0.630726911
14153	19	2.797752809	4.949849248	0.64565637
14154	19	2.786516854	4.912567221	0.660466487
14155	19	2.786516854	4.912567221	0.660466487
14156	19	2.808988764	4.94234909	0.675628438
14157	20	2.820224719	4.95344509	0.687004348
14158	20	2.842696629	4.97695645	0.708436809
14159	20	2.842696629	4.97695645	0.708436809
14160	20	2.865168539	5.011087475	0.719249604
14161	20	2.865168539	5.009317784	0.721019295
14162	20	2.865168539	5.009317784	0.721019295
14163	20	2.887640449	5.041613912	0.733666987
14164	20	2.887640449	5.041613912	0.733666987
14165	20	2.887640449	5.067453533	0.707827366
14166	19	2.865168539	5.041388132	0.688948947
14167	19	2.820224719	4.990929943	0.649519496
14168	19	2.808988764	4.954326249	0.663651279
14169	19	2.808988764	4.954326249	0.663651279
14170	17	2.775280899	4.92144827	0.629113528
14171	17	2.775280899	4.896988484	0.653573313
14172	18	2.876404494	5.079766345	0.673042643
14173	19	2.887640449	5.079176832	0.696104066
14174	19	2.91011236	5.109516828	0.710707891
14175	19	2.921348315	5.122298801	0.720397828
14176	19	2.91011236	5.086527935	0.733696784
14177	19	2.91011236	5.086527935	0.733696784
14178	19	2.91011236	5.086527935	0.733696784
14179	19	2.921348315	5.122298801	0.720397828
14180	19	2.876404494	5.046785485	0.706023504
14181	20	2.93258427	5.171824048	0.693344491
14182	19	2.943820225	5.213604091	0.674036359
14183	19	2.91011236	5.156478898	0.663745821
14184	19	2.943820225	5.241446475	0.646193974
14185	19	2.943820225	5.261187594	0.626452855
14186	19	2.97752809	5.310656754	0.644399426
14187	19	3.02247191	5.38269583	0.66224799
14188	19	2.988764045	5.330628444	0.646899646
14189	20	3	5.340447915	0.659552085
14190	20	3.011235955	5.331932322	0.690539588
